,state,location,so2,no2,rspm,spm,date,New Date,year,month
192357,Andhra Pradesh,Visakhapatnam,10.8,26.1,82.0,178.0,1/12/2008,2014-01-12,2014,1
192407,Andhra Pradesh,Visakhapatnam,13.4,32.2,203.0,379.0,1/12/2008,2014-01-12,2014,1
192429,Andhra Pradesh,Visakhapatnam,9.3,27.9,63.0,121.0,1/12/2008,2014-01-12,2014,1
192430,Andhra Pradesh,Visakhapatnam,12.6,46.3,93.0,215.0,1/12/2008,2014-01-12,2014,1
192431,Andhra Pradesh,Visakhapatnam,10.6,30.5,78.0,171.0,1/12/2008,2014-01-12,2014,1
192471,Andhra Pradesh,Visakhapatnam,10.4,58.3,77.0,154.0,1/12/2008,2014-01-12,2014,1
192489,Andhra Pradesh,Visakhapatnam,8.9,32.7,109.0,203.0,1/13/2008,2014-01-13,2014,1
192521,Andhra Pradesh,Visakhapatnam,8.8,31.6,137.0,273.0,1/13/2008,2014-01-13,2014,1
192535,Andhra Pradesh,Visakhapatnam,9.4,32.9,94.0,218.0,1/13/2008,2014-01-13,2014,1
192536,Andhra Pradesh,Visakhapatnam,9.5,31.5,100.0,275.0,1/13/2008,2014-01-13,2014,1
192635,Andhra Pradesh,Visakhapatnam,8.4,32.1,114.0,234.0,1/13/2008,2014-01-13,2014,1
192636,Andhra Pradesh,Visakhapatnam,7.5,28.1,88.0,173.0,1/13/2008,2014-01-13,2014,1
192654,Andhra Pradesh,Visakhapatnam,9.4,30.5,109.0,231.0,1/16/2008,2014-01-16,2014,1
192655,Andhra Pradesh,Visakhapatnam,9.4,31.8,157.0,282.0,1/16/2008,2014-01-16,2014,1
192703,Andhra Pradesh,Visakhapatnam,9.8,31.9,87.0,219.0,1/16/2008,2014-01-16,2014,1
192722,Andhra Pradesh,Visakhapatnam,8.7,32.7,118.0,260.0,1/16/2008,2014-01-16,2014,1
192723,Andhra Pradesh,Visakhapatnam,8.7,29.9,83.0,200.0,1/16/2008,2014-01-16,2014,1
192808,Andhra Pradesh,Visakhapatnam,7.8,28.5,75.0,165.0,1/16/2008,2014-01-16,2014,1
192809,Andhra Pradesh,Visakhapatnam,9.2,30.5,103.0,188.0,1/19/2008,2014-01-19,2014,1
192810,Andhra Pradesh,Visakhapatnam,10.3,32.1,98.0,243.0,1/19/2008,2014-01-19,2014,1
192812,Andhra Pradesh,Visakhapatnam,9.7,31.3,117.0,247.0,1/19/2008,2014-01-19,2014,1
192849,Andhra Pradesh,Visakhapatnam,10.0,31.3,82.0,227.0,1/19/2008,2014-01-19,2014,1
192850,Andhra Pradesh,Visakhapatnam,9.0,30.8,90.0,217.0,1/19/2008,2014-01-19,2014,1
192929,Andhra Pradesh,Visakhapatnam,8.9,31.2,56.0,132.0,1/19/2008,2014-01-19,2014,1
192984,Andhra Pradesh,Visakhapatnam,8.3,31.5,67.0,134.0,1/22/2008,2014-01-22,2014,1
192985,Andhra Pradesh,Visakhapatnam,8.7,30.3,99.0,188.0,1/22/2008,2014-01-22,2014,1
193002,Andhra Pradesh,Visakhapatnam,8.7,32.3,131.0,239.0,1/22/2008,2014-01-22,2014,1
193003,Andhra Pradesh,Visakhapatnam,8.8,31.2,93.0,237.0,1/22/2008,2014-01-22,2014,1
193059,Andhra Pradesh,Visakhapatnam,9.4,31.3,76.0,157.0,1/22/2008,2014-01-22,2014,1
193060,Andhra Pradesh,Visakhapatnam,8.5,30.4,84.0,168.0,1/22/2008,2014-01-22,2014,1
193061,Andhra Pradesh,Visakhapatnam,9.8,30.5,68.0,134.0,1/25/2008,2014-01-25,2014,1
193062,Andhra Pradesh,Visakhapatnam,9.0,29.3,101.0,214.0,1/25/2008,2014-01-25,2014,1
193078,Andhra Pradesh,Visakhapatnam,10.1,31.5,133.0,284.0,1/25/2008,2014-01-25,2014,1
193079,Andhra Pradesh,Visakhapatnam,8.7,30.8,114.0,249.0,1/25/2008,2014-01-25,2014,1
193115,Andhra Pradesh,Visakhapatnam,8.3,29.9,126.0,257.0,1/25/2008,2014-01-25,2014,1
193116,Andhra Pradesh,Visakhapatnam,8.7,30.6,101.0,179.0,1/25/2008,2014-01-25,2014,1
193177,Andhra Pradesh,Visakhapatnam,9.6,30.3,62.0,176.0,1/28/2008,2014-01-28,2014,1
193178,Andhra Pradesh,Visakhapatnam,8.2,30.6,92.0,199.0,1/28/2008,2014-01-28,2014,1
193179,Andhra Pradesh,Visakhapatnam,8.7,31.3,76.0,199.0,1/28/2008,2014-01-28,2014,1
193196,Andhra Pradesh,Visakhapatnam,9.2,30.9,92.0,208.0,1/28/2008,2014-01-28,2014,1
193197,Andhra Pradesh,Visakhapatnam,8.4,30.6,136.0,252.0,1/28/2008,2014-01-28,2014,1
193245,Andhra Pradesh,Visakhapatnam,8.6,32.2,97.0,176.0,1/28/2008,2014-01-28,2014,1
193262,Andhra Pradesh,Visakhapatnam,9.1,31.1,71.0,166.0,2/13/2008,2014-02-13,2014,2
193299,Andhra Pradesh,Visakhapatnam,8.9,30.5,97.0,185.0,2/13/2008,2014-02-13,2014,2
193300,Andhra Pradesh,Visakhapatnam,9.5,31.7,85.0,180.0,2/13/2008,2014-02-13,2014,2
193301,Andhra Pradesh,Visakhapatnam,8.8,31.8,89.0,195.0,2/13/2008,2014-02-13,2014,2
193303,Andhra Pradesh,Visakhapatnam,8.8,30.1,72.0,166.0,2/13/2008,2014-02-13,2014,2
193360,Andhra Pradesh,Visakhapatnam,8.4,31.9,58.0,133.0,2/13/2008,2014-02-13,2014,2
193361,Andhra Pradesh,Visakhapatnam,8.5,31.7,76.0,159.0,2/16/2008,2014-02-16,2014,2
193381,Andhra Pradesh,Visakhapatnam,9.6,31.7,102.0,193.0,2/16/2008,2014-02-16,2014,2
193382,Andhra Pradesh,Visakhapatnam,9.1,31.8,87.0,205.0,2/16/2008,2014-02-16,2014,2
193383,Andhra Pradesh,Visakhapatnam,9.1,29.6,96.0,208.0,2/16/2008,2014-02-16,2014,2
193384,Andhra Pradesh,Visakhapatnam,8.8,32.0,90.0,188.0,2/16/2008,2014-02-16,2014,2
193399,Andhra Pradesh,Visakhapatnam,8.6,31.9,65.0,134.0,2/16/2008,2014-02-16,2014,2
193400,Andhra Pradesh,Visakhapatnam,7.7,31.0,78.0,161.0,2/19/2008,2014-02-19,2014,2
193401,Andhra Pradesh,Visakhapatnam,8.7,31.0,108.0,224.0,2/19/2008,2014-02-19,2014,2
193447,Andhra Pradesh,Visakhapatnam,8.1,28.7,90.0,192.0,2/19/2008,2014-02-19,2014,2
193469,Andhra Pradesh,Visakhapatnam,8.9,30.2,83.0,195.0,2/19/2008,2014-02-19,2014,2
193516,Andhra Pradesh,Visakhapatnam,9.5,31.0,83.0,188.0,2/19/2008,2014-02-19,2014,2
193517,Andhra Pradesh,Visakhapatnam,9.5,32.2,61.0,132.0,2/19/2008,2014-02-19,2014,2
193518,Andhra Pradesh,Visakhapatnam,8.8,30.6,78.0,156.0,2/22/2008,2014-02-22,2014,2
193520,Andhra Pradesh,Visakhapatnam,9.1,29.7,121.0,229.0,2/22/2008,2014-02-22,2014,2
193552,Andhra Pradesh,Visakhapatnam,8.6,31.3,72.0,208.0,2/22/2008,2014-02-22,2014,2
193553,Andhra Pradesh,Visakhapatnam,8.5,31.1,85.0,195.0,2/22/2008,2014-02-22,2014,2
193579,Andhra Pradesh,Visakhapatnam,8.8,29.8,97.0,187.0,2/22/2008,2014-02-22,2014,2
193600,Andhra Pradesh,Visakhapatnam,9.1,30.5,80.0,157.0,2/22/2008,2014-02-22,2014,2
193630,Andhra Pradesh,Visakhapatnam,8.3,30.4,75.0,163.0,2/25/2008,2014-02-25,2014,2
193631,Andhra Pradesh,Visakhapatnam,8.3,30.3,138.0,207.0,2/25/2008,2014-02-25,2014,2
193632,Andhra Pradesh,Visakhapatnam,8.6,30.5,105.0,193.0,2/25/2008,2014-02-25,2014,2
193633,Andhra Pradesh,Visakhapatnam,9.9,31.3,94.0,207.0,2/25/2008,2014-02-25,2014,2
193650,Andhra Pradesh,Visakhapatnam,8.0,29.2,88.0,173.0,2/25/2008,2014-02-25,2014,2
193651,Andhra Pradesh,Visakhapatnam,8.8,29.8,61.0,142.0,2/25/2008,2014-02-25,2014,2
193738,Andhra Pradesh,Visakhapatnam,8.3,29.9,81.0,139.0,2/28/2008,2014-02-28,2014,2
193739,Andhra Pradesh,Visakhapatnam,8.7,29.7,110.0,199.0,2/28/2008,2014-02-28,2014,2
193740,Andhra Pradesh,Visakhapatnam,8.7,30.8,83.0,216.0,2/28/2008,2014-02-28,2014,2
193753,Andhra Pradesh,Visakhapatnam,9.8,33.2,107.0,210.0,2/28/2008,2014-02-28,2014,2
193754,Andhra Pradesh,Visakhapatnam,8.3,30.9,96.0,175.0,2/28/2008,2014-02-28,2014,2
193783,Andhra Pradesh,Visakhapatnam,7.9,30.2,63.0,137.0,2/28/2008,2014-02-28,2014,2
193802,Andhra Pradesh,Visakhapatnam,8.5,31.0,118.0,217.0,3/13/2008,2014-03-13,2014,3
193844,Andhra Pradesh,Visakhapatnam,9.2,32.0,104.0,213.0,3/13/2008,2014-03-13,2014,3
193845,Andhra Pradesh,Visakhapatnam,8.6,32.0,137.0,245.0,3/13/2008,2014-03-13,2014,3
193846,Andhra Pradesh,Visakhapatnam,8.8,30.5,110.0,218.0,3/13/2008,2014-03-13,2014,3
193848,Andhra Pradesh,Visakhapatnam,8.9,32.0,92.0,191.0,3/13/2008,2014-03-13,2014,3
193908,Andhra Pradesh,Visakhapatnam,8.4,30.2,73.0,139.0,3/13/2008,2014-03-13,2014,3
193909,Andhra Pradesh,Visakhapatnam,9.0,31.3,108.0,196.0,3/16/2008,2014-03-16,2014,3
193965,Andhra Pradesh,Visakhapatnam,8.9,32.7,122.0,236.0,3/16/2008,2014-03-16,2014,3
193966,Andhra Pradesh,Visakhapatnam,8.8,30.9,118.0,220.0,3/16/2008,2014-03-16,2014,3
193967,Andhra Pradesh,Visakhapatnam,9.3,31.5,98.0,206.0,3/16/2008,2014-03-16,2014,3
193968,Andhra Pradesh,Visakhapatnam,8.6,31.0,78.0,168.0,3/16/2008,2014-03-16,2014,3
194012,Andhra Pradesh,Visakhapatnam,7.6,27.5,77.0,153.0,3/16/2008,2014-03-16,2014,3
194035,Andhra Pradesh,Visakhapatnam,8.4,31.8,117.0,235.0,3/19/2008,2014-03-19,2014,3
194036,Andhra Pradesh,Visakhapatnam,8.9,31.6,101.0,200.0,3/19/2008,2014-03-19,2014,3
194037,Andhra Pradesh,Visakhapatnam,8.7,32.7,100.0,208.0,3/19/2008,2014-03-19,2014,3
194045,Andhra Pradesh,Visakhapatnam,9.2,32.8,106.0,220.0,3/19/2008,2014-03-19,2014,3
194046,Andhra Pradesh,Visakhapatnam,9.2,31.1,77.0,165.0,3/19/2008,2014-03-19,2014,3
194047,Andhra Pradesh,Visakhapatnam,8.1,29.1,70.0,142.0,3/19/2008,2014-03-19,2014,3
194049,Andhra Pradesh,Visakhapatnam,8.6,31.8,108.0,213.0,3/22/2008,2014-03-22,2014,3
194112,Andhra Pradesh,Visakhapatnam,9.1,31.2,94.0,189.0,3/22/2008,2014-03-22,2014,3
194113,Andhra Pradesh,Visakhapatnam,8.2,31.0,127.0,250.0,3/22/2008,2014-03-22,2014,3
194172,Andhra Pradesh,Visakhapatnam,8.5,33.0,103.0,212.0,3/22/2008,2014-03-22,2014,3
194178,Andhra Pradesh,Visakhapatnam,8.2,30.4,76.0,161.0,3/22/2008,2014-03-22,2014,3
194179,Andhra Pradesh,Visakhapatnam,8.0,27.8,70.0,142.0,3/22/2008,2014-03-22,2014,3
194180,Andhra Pradesh,Visakhapatnam,8.4,31.5,96.0,202.0,3/25/2008,2014-03-25,2014,3
194181,Andhra Pradesh,Visakhapatnam,8.6,32.0,96.0,182.0,3/25/2008,2014-03-25,2014,3
194190,Andhra Pradesh,Visakhapatnam,8.4,32.0,80.0,152.0,3/25/2008,2014-03-25,2014,3
194191,Andhra Pradesh,Visakhapatnam,8.2,30.5,96.0,197.0,3/25/2008,2014-03-25,2014,3
194229,Andhra Pradesh,Visakhapatnam,8.4,29.7,91.0,183.0,3/25/2008,2014-03-25,2014,3
194250,Andhra Pradesh,Visakhapatnam,8.5,31.3,66.0,129.0,3/25/2008,2014-03-25,2014,3
194283,Andhra Pradesh,Visakhapatnam,8.5,30.1,107.0,221.0,3/28/2008,2014-03-28,2014,3
194286,Andhra Pradesh,Visakhapatnam,9.1,32.4,97.0,208.0,3/28/2008,2014-03-28,2014,3
194287,Andhra Pradesh,Visakhapatnam,9.9,30.2,89.0,163.0,3/28/2008,2014-03-28,2014,3
194288,Andhra Pradesh,Visakhapatnam,18.5,30.8,98.0,185.0,3/28/2008,2014-03-28,2014,3
194303,Andhra Pradesh,Visakhapatnam,9.1,30.2,88.0,185.0,3/28/2008,2014-03-28,2014,3
194304,Andhra Pradesh,Visakhapatnam,8.2,29.3,73.0,145.0,3/28/2008,2014-03-28,2014,3
194348,Andhra Pradesh,Visakhapatnam,8.3,31.3,88.0,209.0,4/1/2008,2014-04-01,2014,4
194349,Andhra Pradesh,Visakhapatnam,8.6,76.3,107.0,219.0,4/1/2008,2014-04-01,2014,4
194396,Andhra Pradesh,Visakhapatnam,9.2,32.0,98.0,235.0,4/1/2008,2014-04-01,2014,4
194402,Andhra Pradesh,Visakhapatnam,8.0,29.9,89.0,183.0,4/1/2008,2014-04-01,2014,4
194403,Andhra Pradesh,Visakhapatnam,8.9,33.0,63.0,156.0,4/1/2008,2014-04-01,2014,4
194405,Andhra Pradesh,Visakhapatnam,10.5,80.5,68.0,169.0,4/2/2008,2014-04-02,2014,4
194465,Andhra Pradesh,Visakhapatnam,8.9,28.1,67.0,135.0,4/2/2008,2014-04-02,2014,4
194489,Andhra Pradesh,Visakhapatnam,10.0,31.6,81.0,190.0,4/2/2008,2014-04-02,2014,4
194490,Andhra Pradesh,Visakhapatnam,32.6,34.2,77.0,218.0,4/2/2008,2014-04-02,2014,4
194551,Andhra Pradesh,Visakhapatnam,8.1,29.0,62.0,147.0,4/2/2008,2014-04-02,2014,4
194598,Andhra Pradesh,Visakhapatnam,9.3,32.3,62.0,113.0,4/2/2008,2014-04-02,2014,4
194639,Andhra Pradesh,Visakhapatnam,8.6,32.8,107.0,221.0,4/3/2008,2014-04-03,2014,4
194658,Andhra Pradesh,Visakhapatnam,9.1,31.2,100.0,210.0,4/3/2008,2014-04-03,2014,4
194701,Andhra Pradesh,Visakhapatnam,9.1,32.3,99.0,197.0,4/3/2008,2014-04-03,2014,4
194702,Andhra Pradesh,Visakhapatnam,9.7,31.2,124.0,245.0,4/3/2008,2014-04-03,2014,4
194721,Andhra Pradesh,Visakhapatnam,8.5,31.2,95.0,192.0,4/3/2008,2014-04-03,2014,4
194738,Andhra Pradesh,Visakhapatnam,9.1,31.7,71.0,150.0,4/3/2008,2014-04-03,2014,4
194739,Andhra Pradesh,Visakhapatnam,8.5,32.4,76.0,144.0,4/4/2008,2014-04-04,2014,4
194740,Andhra Pradesh,Visakhapatnam,8.8,30.8,76.0,158.0,4/4/2008,2014-04-04,2014,4
194741,Andhra Pradesh,Visakhapatnam,9.6,33.0,74.0,170.0,4/4/2008,2014-04-04,2014,4
194742,Andhra Pradesh,Visakhapatnam,9.4,32.1,67.0,161.0,4/4/2008,2014-04-04,2014,4
194743,Andhra Pradesh,Visakhapatnam,8.1,31.0,81.0,168.0,4/4/2008,2014-04-04,2014,4
194744,Andhra Pradesh,Visakhapatnam,8.6,30.3,65.0,143.0,4/4/2008,2014-04-04,2014,4
194760,Andhra Pradesh,Visakhapatnam,7.9,30.8,76.0,161.0,4/5/2008,2014-04-05,2014,4
194802,Andhra Pradesh,Visakhapatnam,9.4,32.1,86.0,179.0,4/5/2008,2014-04-05,2014,4
194822,Andhra Pradesh,Visakhapatnam,9.1,32.7,92.0,195.0,4/5/2008,2014-04-05,2014,4
194853,Andhra Pradesh,Visakhapatnam,9.1,31.8,91.0,187.0,4/5/2008,2014-04-05,2014,4
194854,Andhra Pradesh,Visakhapatnam,8.1,31.4,99.0,206.0,4/5/2008,2014-04-05,2014,4
194855,Andhra Pradesh,Visakhapatnam,8.6,29.4,72.0,146.0,4/5/2008,2014-04-05,2014,4
194856,Andhra Pradesh,Visakhapatnam,8.9,32.1,49.0,109.0,4/6/2008,2014-04-06,2014,4
194857,Andhra Pradesh,Visakhapatnam,9.2,33.0,88.0,175.0,4/6/2008,2014-04-06,2014,4
194858,Andhra Pradesh,Visakhapatnam,9.8,31.5,87.0,177.0,4/6/2008,2014-04-06,2014,4
194928,Andhra Pradesh,Visakhapatnam,9.9,32.3,125.0,208.0,4/6/2008,2014-04-06,2014,4
194929,Andhra Pradesh,Visakhapatnam,9.4,31.2,56.0,126.0,4/6/2008,2014-04-06,2014,4
194962,Andhra Pradesh,Visakhapatnam,8.6,31.6,86.0,179.0,4/6/2008,2014-04-06,2014,4
194963,Andhra Pradesh,Visakhapatnam,7.5,9.1,55.0,122.0,4/7/2008,2014-04-07,2014,4
194964,Andhra Pradesh,Visakhapatnam,32.2,12.8,100.0,298.0,4/7/2008,2014-04-07,2014,4
194966,Andhra Pradesh,Visakhapatnam,4.0,10.8,67.0,164.0,4/7/2008,2014-04-07,2014,4
194968,Andhra Pradesh,Visakhapatnam,5.9,9.0,77.0,314.0,4/7/2008,2014-04-07,2014,4
194969,Andhra Pradesh,Visakhapatnam,17.4,12.9,64.0,177.0,4/7/2008,2014-04-07,2014,4
194970,Andhra Pradesh,Visakhapatnam,16.1,11.0,48.0,142.0,4/7/2008,2014-04-07,2014,4
194971,Andhra Pradesh,Visakhapatnam,4.0,11.3,14.0,28.0,4/8/2008,2014-04-08,2014,4
194972,Andhra Pradesh,Visakhapatnam,7.0,20.4,56.0,147.0,4/8/2008,2014-04-08,2014,4
194973,Andhra Pradesh,Visakhapatnam,4.1,13.7,31.0,83.0,4/8/2008,2014-04-08,2014,4
194974,Andhra Pradesh,Visakhapatnam,4.0,15.4,55.0,109.0,4/8/2008,2014-04-08,2014,4
195030,Andhra Pradesh,Visakhapatnam,4.0,10.4,30.0,82.0,4/8/2008,2014-04-08,2014,4
195031,Andhra Pradesh,Visakhapatnam,4.2,15.4,39.0,97.0,4/8/2008,2014-04-08,2014,4
195032,Andhra Pradesh,Visakhapatnam,6.6,22.7,33.0,87.0,4/9/2008,2014-04-09,2014,4
195037,Andhra Pradesh,Visakhapatnam,11.6,32.7,85.0,286.0,4/9/2008,2014-04-09,2014,4
195038,Andhra Pradesh,Visakhapatnam,4.0,18.9,38.0,77.0,4/9/2008,2014-04-09,2014,4
195039,Andhra Pradesh,Visakhapatnam,22.3,35.5,51.0,194.0,4/9/2008,2014-04-09,2014,4
195040,Andhra Pradesh,Visakhapatnam,6.3,24.4,41.0,160.0,4/9/2008,2014-04-09,2014,4
195041,Andhra Pradesh,Visakhapatnam,10.3,25.7,41.0,81.0,4/9/2008,2014-04-09,2014,4
195042,Andhra Pradesh,Visakhapatnam,4.0,17.2,63.0,116.0,4/10/2008,2014-04-10,2014,4
195043,Andhra Pradesh,Visakhapatnam,5.2,21.9,67.0,147.0,4/10/2008,2014-04-10,2014,4
195063,Andhra Pradesh,Visakhapatnam,6.4,13.7,60.0,115.0,4/10/2008,2014-04-10,2014,4
195064,Andhra Pradesh,Visakhapatnam,19.3,16.4,76.0,223.0,4/10/2008,2014-04-10,2014,4
195065,Andhra Pradesh,Visakhapatnam,22.1,24.1,48.0,184.0,4/10/2008,2014-04-10,2014,4
195105,Andhra Pradesh,Visakhapatnam,12.9,21.9,76.0,133.0,4/10/2008,2014-04-10,2014,4
195127,Andhra Pradesh,Visakhapatnam,14.0,47.4,94.0,153.0,4/11/2008,2014-04-11,2014,4
195161,Andhra Pradesh,Visakhapatnam,19.0,76.6,147.0,356.0,4/11/2008,2014-04-11,2014,4
195162,Andhra Pradesh,Visakhapatnam,12.9,102.3,125.0,193.0,4/11/2008,2014-04-11,2014,4
195163,Andhra Pradesh,Visakhapatnam,17.2,74.6,155.0,325.0,4/11/2008,2014-04-11,2014,4
195164,Andhra Pradesh,Visakhapatnam,9.1,77.1,166.0,284.0,4/11/2008,2014-04-11,2014,4
195165,Andhra Pradesh,Visakhapatnam,15.1,55.9,110.0,163.0,4/11/2008,2014-04-11,2014,4
195166,Andhra Pradesh,Visakhapatnam,7.2,16.7,97.0,171.0,4/12/2008,2014-04-12,2014,4
195167,Andhra Pradesh,Visakhapatnam,8.3,66.7,99.0,253.0,4/12/2008,2014-04-12,2014,4
195184,Andhra Pradesh,Visakhapatnam,6.3,19.9,84.0,121.0,4/12/2008,2014-04-12,2014,4
195185,Andhra Pradesh,Visakhapatnam,9.5,44.3,157.0,348.0,4/12/2008,2014-04-12,2014,4
195234,Andhra Pradesh,Visakhapatnam,6.3,30.3,79.0,175.0,4/12/2008,2014-04-12,2014,4
195257,Andhra Pradesh,Visakhapatnam,10.4,10.8,97.0,181.0,4/12/2008,2014-04-12,2014,4
195303,Andhra Pradesh,Visakhapatnam,8.5,31.3,60.0,129.0,4/13/2008,2014-04-13,2014,4
195304,Andhra Pradesh,Visakhapatnam,8.6,31.7,90.0,208.0,4/13/2008,2014-04-13,2014,4
195305,Andhra Pradesh,Visakhapatnam,10.3,32.4,90.0,176.0,4/13/2008,2014-04-13,2014,4
195306,Andhra Pradesh,Visakhapatnam,8.7,32.1,73.0,152.0,4/13/2008,2014-04-13,2014,4
195307,Andhra Pradesh,Visakhapatnam,8.7,30.6,87.0,193.0,4/13/2008,2014-04-13,2014,4
195308,Andhra Pradesh,Visakhapatnam,8.1,29.1,67.0,127.0,4/13/2008,2014-04-13,2014,4
195309,Andhra Pradesh,Visakhapatnam,8.5,32.1,56.0,123.0,4/16/2008,2014-04-16,2014,4
195320,Andhra Pradesh,Visakhapatnam,7.8,29.4,85.0,204.0,4/16/2008,2014-04-16,2014,4
195321,Andhra Pradesh,Visakhapatnam,9.7,32.2,96.0,199.0,4/16/2008,2014-04-16,2014,4
195323,Andhra Pradesh,Visakhapatnam,8.6,30.9,84.0,187.0,4/16/2008,2014-04-16,2014,4
195332,Andhra Pradesh,Visakhapatnam,8.5,30.1,102.0,224.0,4/16/2008,2014-04-16,2014,4
195333,Andhra Pradesh,Visakhapatnam,8.1,28.7,61.0,141.0,4/16/2008,2014-04-16,2014,4
195334,Andhra Pradesh,Visakhapatnam,9.3,33.2,55.0,133.0,4/19/2008,2014-04-19,2014,4
195335,Andhra Pradesh,Visakhapatnam,7.4,29.4,71.0,170.0,4/19/2008,2014-04-19,2014,4
195336,Andhra Pradesh,Visakhapatnam,31.4,33.1,71.0,199.0,4/19/2008,2014-04-19,2014,4
195337,Andhra Pradesh,Visakhapatnam,9.3,31.6,104.0,230.0,4/19/2008,2014-04-19,2014,4
195338,Andhra Pradesh,Visakhapatnam,8.7,31.0,95.0,190.0,4/19/2008,2014-04-19,2014,4
195395,Andhra Pradesh,Visakhapatnam,7.6,30.1,66.0,142.0,4/19/2008,2014-04-19,2014,4
195418,Andhra Pradesh,Visakhapatnam,8.7,32.9,74.0,167.0,4/22/2008,2014-04-22,2014,4
195448,Andhra Pradesh,Visakhapatnam,7.1,29.2,91.0,209.0,4/22/2008,2014-04-22,2014,4
195450,Andhra Pradesh,Visakhapatnam,9.6,32.8,76.0,143.0,4/22/2008,2014-04-22,2014,4
195451,Andhra Pradesh,Visakhapatnam,9.4,32.4,94.0,210.0,4/22/2008,2014-04-22,2014,4
195452,Andhra Pradesh,Visakhapatnam,8.4,29.5,76.0,146.0,4/22/2008,2014-04-22,2014,4
195453,Andhra Pradesh,Visakhapatnam,8.4,28.8,48.0,129.0,4/22/2008,2014-04-22,2014,4
195515,Andhra Pradesh,Visakhapatnam,8.4,33.3,76.0,158.0,4/25/2008,2014-04-25,2014,4
195516,Andhra Pradesh,Visakhapatnam,7.1,28.2,92.0,180.0,4/25/2008,2014-04-25,2014,4
195534,Andhra Pradesh,Visakhapatnam,9.0,32.0,73.0,163.0,4/25/2008,2014-04-25,2014,4
195535,Andhra Pradesh,Visakhapatnam,8.6,32.6,82.0,177.0,4/25/2008,2014-04-25,2014,4
195536,Andhra Pradesh,Visakhapatnam,8.8,28.3,101.0,203.0,4/25/2008,2014-04-25,2014,4
195537,Andhra Pradesh,Visakhapatnam,8.2,29.7,71.0,152.0,4/25/2008,2014-04-25,2014,4
195595,Andhra Pradesh,Visakhapatnam,8.9,32.4,56.0,133.0,4/28/2008,2014-04-28,2014,4
195618,Andhra Pradesh,Visakhapatnam,8.1,30.3,65.0,151.0,4/28/2008,2014-04-28,2014,4
195667,Andhra Pradesh,Visakhapatnam,9.2,32.0,90.0,272.0,4/28/2008,2014-04-28,2014,4
195668,Andhra Pradesh,Visakhapatnam,9.3,31.4,81.0,186.0,4/28/2008,2014-04-28,2014,4
195669,Andhra Pradesh,Visakhapatnam,9.0,30.4,94.0,183.0,4/28/2008,2014-04-28,2014,4
195670,Andhra Pradesh,Visakhapatnam,8.1,29.1,86.0,170.0,4/28/2008,2014-04-28,2014,4
195684,Andhra Pradesh,Visakhapatnam,8.3,31.5,95.0,189.0,5/13/2008,2014-05-13,2014,5
195685,Andhra Pradesh,Visakhapatnam,8.2,31.5,89.0,172.0,5/13/2008,2014-05-13,2014,5
195745,Andhra Pradesh,Visakhapatnam,9.5,32.6,103.0,216.0,5/13/2008,2014-05-13,2014,5
195780,Andhra Pradesh,Visakhapatnam,8.7,32.4,95.0,204.0,5/13/2008,2014-05-13,2014,5
195823,Andhra Pradesh,Visakhapatnam,8.8,33.0,101.0,219.0,5/13/2008,2014-05-13,2014,5
195843,Andhra Pradesh,Visakhapatnam,9.3,30.4,66.0,131.0,5/13/2008,2014-05-13,2014,5
195844,Andhra Pradesh,Visakhapatnam,8.5,32.1,84.0,169.0,5/16/2008,2014-05-16,2014,5
195845,Andhra Pradesh,Visakhapatnam,8.6,31.6,109.0,249.0,5/16/2008,2014-05-16,2014,5
195846,Andhra Pradesh,Visakhapatnam,8.7,32.1,116.0,226.0,5/16/2008,2014-05-16,2014,5
195909,Andhra Pradesh,Visakhapatnam,8.4,31.6,97.0,193.0,5/16/2008,2014-05-16,2014,5
195910,Andhra Pradesh,Visakhapatnam,9.3,32.4,78.0,204.0,5/16/2008,2014-05-16,2014,5
195928,Andhra Pradesh,Visakhapatnam,8.4,31.2,60.0,141.0,5/16/2008,2014-05-16,2014,5
195975,Andhra Pradesh,Visakhapatnam,9.3,32.8,85.0,159.0,5/19/2008,2014-05-19,2014,5
195982,Andhra Pradesh,Visakhapatnam,9.0,30.7,100.0,204.0,5/19/2008,2014-05-19,2014,5
195983,Andhra Pradesh,Visakhapatnam,8.5,31.0,106.0,211.0,5/19/2008,2014-05-19,2014,5
195984,Andhra Pradesh,Visakhapatnam,8.7,32.0,85.0,171.0,5/19/2008,2014-05-19,2014,5
195985,Andhra Pradesh,Visakhapatnam,21.5,32.1,84.0,179.0,5/19/2008,2014-05-19,2014,5
196022,Andhra Pradesh,Visakhapatnam,8.5,32.2,55.0,128.0,5/19/2008,2014-05-19,2014,5
196043,Andhra Pradesh,Visakhapatnam,9.5,33.5,77.0,159.0,5/22/2008,2014-05-22,2014,5
196044,Andhra Pradesh,Visakhapatnam,8.6,31.8,94.0,200.0,5/22/2008,2014-05-22,2014,5
196045,Andhra Pradesh,Visakhapatnam,9.2,31.6,133.0,255.0,5/22/2008,2014-05-22,2014,5
196058,Andhra Pradesh,Visakhapatnam,8.9,32.4,85.0,164.0,5/22/2008,2014-05-22,2014,5
196059,Andhra Pradesh,Visakhapatnam,8.6,32.1,83.0,163.0,5/22/2008,2014-05-22,2014,5
196060,Andhra Pradesh,Visakhapatnam,8.5,31.5,60.0,117.0,5/22/2008,2014-05-22,2014,5
