,state,location,so2,no2,rspm,spm,date,New Date,year,month
83875,Andhra Pradesh,Hyderabad,5.3,33.8,105.0,332.0,5/21/2008,2014-05-21,2014,5
83876,Andhra Pradesh,Hyderabad,5.9,17.2,40.0,129.0,5/21/2008,2014-05-21,2014,5
83913,Andhra Pradesh,Hyderabad,5.1,17.0,56.0,143.0,5/21/2008,2014-05-21,2014,5
83945,Andhra Pradesh,Hyderabad,5.4,33.0,65.0,216.0,5/22/2008,2014-05-22,2014,5
83946,Andhra Pradesh,Hyderabad,5.2,33.0,79.0,223.0,5/22/2008,2014-05-22,2014,5
83947,Andhra Pradesh,Hyderabad,4.7,16.5,34.0,93.0,5/22/2008,2014-05-22,2014,5
83951,Andhra Pradesh,Hyderabad,5.4,34.6,118.0,336.0,5/23/2008,2014-05-23,2014,5
83952,Andhra Pradesh,Hyderabad,5.4,34.1,91.0,233.0,5/23/2008,2014-05-23,2014,5
83953,Andhra Pradesh,Hyderabad,5.0,17.2,59.0,156.0,5/23/2008,2014-05-23,2014,5
83954,Andhra Pradesh,Hyderabad,4.999715966727531,10.2,48.0,91.0,5/25/2008,2014-05-25,2014,5
83955,Andhra Pradesh,Hyderabad,5.3,18.8,85.0,182.0,5/25/2008,2014-05-25,2014,5
83956,Andhra Pradesh,Hyderabad,2.5,12.9,64.0,170.0,5/25/2008,2014-05-25,2014,5
83968,Andhra Pradesh,Hyderabad,5.2,32.8,114.0,323.0,5/26/2008,2014-05-26,2014,5
83969,Andhra Pradesh,Hyderabad,5.2,34.5,136.0,394.0,5/26/2008,2014-05-26,2014,5
83970,Andhra Pradesh,Hyderabad,4.9,16.2,59.0,154.0,5/26/2008,2014-05-26,2014,5
83971,Andhra Pradesh,Hyderabad,5.4,35.7,156.0,442.0,5/27/2008,2014-05-27,2014,5
84003,Andhra Pradesh,Hyderabad,5.4,34.7,137.0,393.0,5/27/2008,2014-05-27,2014,5
84004,Andhra Pradesh,Hyderabad,5.2,17.1,69.0,185.0,5/27/2008,2014-05-27,2014,5
84013,Andhra Pradesh,Hyderabad,2.4,16.2,65.0,96.0,5/28/2008,2014-05-28,2014,5
84044,Andhra Pradesh,Hyderabad,5.4,35.0,131.0,391.0,5/28/2008,2014-05-28,2014,5
84045,Andhra Pradesh,Hyderabad,8.2,34.9,98.0,189.0,5/28/2008,2014-05-28,2014,5
84046,Andhra Pradesh,Hyderabad,3.4,18.1,46.0,145.0,5/28/2008,2014-05-28,2014,5
84061,Andhra Pradesh,Hyderabad,5.2,34.9,118.0,308.0,5/29/2008,2014-05-29,2014,5
84062,Andhra Pradesh,Hyderabad,4.0,13.8,84.0,149.0,6/5/2008,2014-06-05,2014,6
84063,Andhra Pradesh,Hyderabad,8.1,21.7,109.0,231.0,6/5/2008,2014-06-05,2014,6
84108,Andhra Pradesh,Hyderabad,5.4,15.3,82.0,239.0,6/5/2008,2014-06-05,2014,6
84167,Andhra Pradesh,Hyderabad,2.4,7.3,40.0,85.0,6/7/2008,2014-06-07,2014,6
84168,Andhra Pradesh,Hyderabad,6.2,15.9,61.0,161.0,6/7/2008,2014-06-07,2014,6
84213,Andhra Pradesh,Hyderabad,3.1,9.9,34.0,138.0,6/7/2008,2014-06-07,2014,6
84243,Andhra Pradesh,Hyderabad,5.2,33.3,122.0,360.0,6/14/2008,2014-06-14,2014,6
84244,Andhra Pradesh,Hyderabad,5.2,33.5,123.0,362.0,6/14/2008,2014-06-14,2014,6
84245,Andhra Pradesh,Hyderabad,5.2,16.1,64.0,189.0,6/14/2008,2014-06-14,2014,6
84246,Andhra Pradesh,Hyderabad,4.999715966727531,19.1,61.0,96.0,6/15/2008,2014-06-15,2014,6
84247,Andhra Pradesh,Hyderabad,2.3,21.4,49.0,169.0,6/15/2008,2014-06-15,2014,6
84248,Andhra Pradesh,Hyderabad,5.2,34.5,122.0,354.0,6/15/2008,2014-06-15,2014,6
84258,Andhra Pradesh,Hyderabad,2.3,19.7,33.0,154.0,6/15/2008,2014-06-15,2014,6
84287,Andhra Pradesh,Hyderabad,4.9,16.3,57.0,169.0,6/15/2008,2014-06-15,2014,6
84311,Andhra Pradesh,Hyderabad,5.2,34.2,105.0,300.0,6/16/2008,2014-06-16,2014,6
84312,Andhra Pradesh,Hyderabad,5.2,33.2,109.0,310.0,6/16/2008,2014-06-16,2014,6
84313,Andhra Pradesh,Hyderabad,5.0,16.0,48.0,150.0,6/16/2008,2014-06-16,2014,6
84314,Andhra Pradesh,Hyderabad,5.4,34.5,126.0,364.0,6/17/2008,2014-06-17,2014,6
84315,Andhra Pradesh,Hyderabad,5.2,34.7,131.0,378.0,6/17/2008,2014-06-17,2014,6
84318,Andhra Pradesh,Hyderabad,4.9,17.0,66.0,190.0,6/17/2008,2014-06-17,2014,6
84327,Andhra Pradesh,Hyderabad,3.1,11.7,118.0,190.0,6/18/2008,2014-06-18,2014,6
84328,Andhra Pradesh,Hyderabad,6.5,17.2,78.0,223.0,6/18/2008,2014-06-18,2014,6
84329,Andhra Pradesh,Hyderabad,3.4,13.3,88.0,238.0,6/18/2008,2014-06-18,2014,6
84343,Andhra Pradesh,Hyderabad,5.2,33.2,107.0,312.0,6/20/2008,2014-06-20,2014,6
84344,Andhra Pradesh,Hyderabad,5.2,34.2,108.0,314.0,6/20/2008,2014-06-20,2014,6
84385,Andhra Pradesh,Hyderabad,4.9,16.0,47.0,123.0,6/20/2008,2014-06-20,2014,6
84396,Andhra Pradesh,Hyderabad,5.4,33.5,129.0,369.0,6/21/2008,2014-06-21,2014,6
84442,Andhra Pradesh,Hyderabad,5.4,33.3,128.0,375.0,6/21/2008,2014-06-21,2014,6
84459,Andhra Pradesh,Hyderabad,4.8,16.4,66.0,188.0,6/21/2008,2014-06-21,2014,6
84460,Andhra Pradesh,Hyderabad,5.3,31.9,117.0,337.0,6/22/2008,2014-06-22,2014,6
84461,Andhra Pradesh,Hyderabad,5.2,33.7,110.0,311.0,6/22/2008,2014-06-22,2014,6
84462,Andhra Pradesh,Hyderabad,4.8,16.1,50.0,142.0,6/22/2008,2014-06-22,2014,6
84495,Andhra Pradesh,Hyderabad,5.6,32.7,128.0,355.0,6/23/2008,2014-06-23,2014,6
84505,Andhra Pradesh,Hyderabad,5.4,33.7,127.0,358.0,6/23/2008,2014-06-23,2014,6
84532,Andhra Pradesh,Hyderabad,5.1,17.0,50.0,137.0,6/23/2008,2014-06-23,2014,6
84533,Andhra Pradesh,Hyderabad,4.999715966727531,6.5,40.0,79.0,6/24/2008,2014-06-24,2014,6
84534,Andhra Pradesh,Hyderabad,3.6,13.8,93.0,200.0,6/24/2008,2014-06-24,2014,6
84535,Andhra Pradesh,Hyderabad,2.3,11.2,52.0,207.0,6/24/2008,2014-06-24,2014,6
84536,Andhra Pradesh,Hyderabad,5.7,36.2,105.0,304.0,6/26/2008,2014-06-26,2014,6
84548,Andhra Pradesh,Hyderabad,5.2,33.7,106.0,301.0,6/26/2008,2014-06-26,2014,6
84549,Andhra Pradesh,Hyderabad,4.8,16.3,44.0,126.0,6/26/2008,2014-06-26,2014,6
84550,Andhra Pradesh,Hyderabad,4.999715966727531,12.5,22.0,91.0,6/27/2008,2014-06-27,2014,6
84551,Andhra Pradesh,Hyderabad,4.3,15.8,45.0,157.0,6/27/2008,2014-06-27,2014,6
84584,Andhra Pradesh,Hyderabad,5.4,33.5,125.0,227.75253623188416,6/27/2008,2014-06-27,2014,6
84631,Andhra Pradesh,Hyderabad,5.4,33.7,119.0,340.0,6/27/2008,2014-06-27,2014,6
84632,Andhra Pradesh,Hyderabad,3.2,13.3,92.0,143.0,6/27/2008,2014-06-27,2014,6
84675,Andhra Pradesh,Hyderabad,5.2,33.3,108.0,324.0,6/28/2008,2014-06-28,2014,6
84676,Andhra Pradesh,Hyderabad,4.8,16.0,60.0,172.0,6/28/2008,2014-06-28,2014,6
84688,Andhra Pradesh,Hyderabad,5.1,33.8,127.0,379.0,6/29/2008,2014-06-29,2014,6
84728,Andhra Pradesh,Hyderabad,5.4,34.3,129.0,388.0,6/29/2008,2014-06-29,2014,6
84769,Andhra Pradesh,Hyderabad,4.6,16.2,56.0,163.0,6/29/2008,2014-06-29,2014,6
84787,Andhra Pradesh,Hyderabad,4.3,14.3,57.0,141.0,7/1/2008,2014-07-01,2014,7
84788,Andhra Pradesh,Hyderabad,3.3,14.3,50.0,108.0,7/2/2008,2014-07-02,2014,7
84789,Andhra Pradesh,Hyderabad,4.9,28.7,74.0,170.0,7/2/2008,2014-07-02,2014,7
84799,Andhra Pradesh,Hyderabad,2.9,18.9,41.0,144.0,7/2/2008,2014-07-02,2014,7
84800,Andhra Pradesh,Hyderabad,5.1,15.9,76.0,211.0,7/4/2008,2014-07-04,2014,7
84822,Andhra Pradesh,Hyderabad,4.999715966727531,25.29017445357932,,227.75253623188416,7/8/2008,2014-07-08,2014,7
84834,Andhra Pradesh,Hyderabad,4.999715966727531,25.29017445357932,48.0,122.0,7/8/2008,2014-07-08,2014,7
84865,Andhra Pradesh,Hyderabad,4.999715966727531,25.29017445357932,48.0,169.0,7/8/2008,2014-07-08,2014,7
84866,Andhra Pradesh,Hyderabad,4.999715966727531,53.9,70.0,115.0,7/10/2008,2014-07-10,2014,7
84867,Andhra Pradesh,Hyderabad,4.999715966727531,101.3,118.0,286.0,7/10/2008,2014-07-10,2014,7
84881,Andhra Pradesh,Hyderabad,4.9,29.7,98.0,287.0,7/10/2008,2014-07-10,2014,7
84882,Andhra Pradesh,Hyderabad,4.9,28.2,95.0,280.0,7/10/2008,2014-07-10,2014,7
84893,Andhra Pradesh,Hyderabad,4.999715966727531,75.6,100.0,200.0,7/10/2008,2014-07-10,2014,7
84894,Andhra Pradesh,Hyderabad,4.7,14.7,51.0,146.0,7/10/2008,2014-07-10,2014,7
84895,Andhra Pradesh,Hyderabad,3.5,16.9,76.0,124.0,7/12/2008,2014-07-12,2014,7
84911,Andhra Pradesh,Hyderabad,9.8,32.2,147.0,244.0,7/12/2008,2014-07-12,2014,7
84912,Andhra Pradesh,Hyderabad,6.3,24.3,99.0,180.0,7/12/2008,2014-07-12,2014,7
84913,Andhra Pradesh,Hyderabad,4.999715966727531,12.6,55.0,113.0,7/14/2008,2014-07-14,2014,7
84914,Andhra Pradesh,Hyderabad,5.2,34.1,95.0,274.0,7/14/2008,2014-07-14,2014,7
84915,Andhra Pradesh,Hyderabad,5.7,19.8,75.0,212.0,7/14/2008,2014-07-14,2014,7
84953,Andhra Pradesh,Hyderabad,5.1,16.2,51.0,135.0,7/14/2008,2014-07-14,2014,7
84994,Andhra Pradesh,Hyderabad,2.4,13.4,58.0,203.0,7/14/2008,2014-07-14,2014,7
84995,Andhra Pradesh,Hyderabad,5.2,34.8,128.0,372.0,7/15/2008,2014-07-15,2014,7
84996,Andhra Pradesh,Hyderabad,5.5,35.8,108.0,300.0,7/15/2008,2014-07-15,2014,7
85015,Andhra Pradesh,Hyderabad,4.3,16.3,54.0,158.0,7/15/2008,2014-07-15,2014,7
85016,Andhra Pradesh,Hyderabad,5.2,34.2,113.0,346.0,7/16/2008,2014-07-16,2014,7
85017,Andhra Pradesh,Hyderabad,5.2,34.5,115.0,337.0,7/16/2008,2014-07-16,2014,7
85018,Andhra Pradesh,Hyderabad,4.9,15.4,48.0,137.0,7/16/2008,2014-07-16,2014,7
85058,Andhra Pradesh,Hyderabad,5.1,14.4,44.0,83.0,7/17/2008,2014-07-17,2014,7
85090,Andhra Pradesh,Hyderabad,9.4,31.2,62.0,195.0,7/17/2008,2014-07-17,2014,7
85102,Andhra Pradesh,Hyderabad,5.4,35.1,107.0,316.0,7/17/2008,2014-07-17,2014,7
85103,Andhra Pradesh,Hyderabad,6.5,16.7,51.0,175.0,7/17/2008,2014-07-17,2014,7
85147,Andhra Pradesh,Hyderabad,4.6,16.0,53.0,140.0,7/17/2008,2014-07-17,2014,7
85148,Andhra Pradesh,Hyderabad,5.2,34.0,104.0,302.0,7/20/2008,2014-07-20,2014,7
85160,Andhra Pradesh,Hyderabad,5.2,34.3,94.0,278.0,7/20/2008,2014-07-20,2014,7
85204,Andhra Pradesh,Hyderabad,5.0,15.3,52.0,155.0,7/20/2008,2014-07-20,2014,7
85205,Andhra Pradesh,Hyderabad,5.1,35.2,126.0,354.0,7/21/2008,2014-07-21,2014,7
85206,Andhra Pradesh,Hyderabad,5.1,35.5,127.0,362.0,7/21/2008,2014-07-21,2014,7
85219,Andhra Pradesh,Hyderabad,4.8,15.0,58.0,164.0,7/21/2008,2014-07-21,2014,7
85220,Andhra Pradesh,Hyderabad,5.2,34.8,110.0,311.0,7/22/2008,2014-07-22,2014,7
85221,Andhra Pradesh,Hyderabad,3.2,11.8,23.0,60.0,7/22/2008,2014-07-22,2014,7
85222,Andhra Pradesh,Hyderabad,5.2,34.2,106.0,315.0,7/22/2008,2014-07-22,2014,7
85259,Andhra Pradesh,Hyderabad,8.1,33.7,65.0,141.0,7/22/2008,2014-07-22,2014,7
85260,Andhra Pradesh,Hyderabad,5.0,16.0,45.0,126.0,7/22/2008,2014-07-22,2014,7
85294,Andhra Pradesh,Hyderabad,4.3,18.5,54.0,119.0,7/22/2008,2014-07-22,2014,7
85295,Andhra Pradesh,Hyderabad,5.1,34.0,110.0,321.0,7/23/2008,2014-07-23,2014,7
85330,Andhra Pradesh,Hyderabad,5.1,34.3,113.0,319.0,7/23/2008,2014-07-23,2014,7
85352,Andhra Pradesh,Hyderabad,4.7,15.2,43.0,121.0,7/23/2008,2014-07-23,2014,7
85353,Andhra Pradesh,Hyderabad,5.1,34.5,42.0,135.0,7/24/2008,2014-07-24,2014,7
85354,Andhra Pradesh,Hyderabad,4.999715966727531,25.29017445357932,,227.75253623188416,7/25/2008,2014-07-25,2014,7
85374,Andhra Pradesh,Hyderabad,6.5,20.7,34.0,96.0,7/25/2008,2014-07-25,2014,7
85375,Andhra Pradesh,Hyderabad,4.6,17.7,57.0,124.0,7/25/2008,2014-07-25,2014,7
85376,Andhra Pradesh,Hyderabad,5.2,34.3,121.0,353.0,7/26/2008,2014-07-26,2014,7
85377,Andhra Pradesh,Hyderabad,5.0,34.3,111.0,321.0,7/26/2008,2014-07-26,2014,7
85414,Andhra Pradesh,Hyderabad,5.0,16.2,53.0,145.0,7/26/2008,2014-07-26,2014,7
85424,Andhra Pradesh,Hyderabad,3.1,9.4,35.0,79.0,7/29/2008,2014-07-29,2014,7
85450,Andhra Pradesh,Hyderabad,4.999715966727531,25.29017445357932,45.0,147.0,7/29/2008,2014-07-29,2014,7
85451,Andhra Pradesh,Hyderabad,5.1,33.5,103.0,295.0,7/29/2008,2014-07-29,2014,7
85452,Andhra Pradesh,Hyderabad,5.0,34.3,123.0,352.0,7/29/2008,2014-07-29,2014,7
85467,Andhra Pradesh,Hyderabad,4.1,14.6,49.0,151.0,7/29/2008,2014-07-29,2014,7
85468,Andhra Pradesh,Hyderabad,4.7,15.2,59.0,169.0,7/29/2008,2014-07-29,2014,7
85469,Andhra Pradesh,Hyderabad,5.2,34.7,116.0,333.0,7/31/2008,2014-07-31,2014,7
85513,Andhra Pradesh,Hyderabad,5.5,30.3,154.0,368.0,8/1/2008,2014-08-01,2014,8
85523,Andhra Pradesh,Hyderabad,3.2,16.9,69.0,142.0,8/1/2008,2014-08-01,2014,8
85554,Andhra Pradesh,Hyderabad,5.4,27.7,145.0,350.0,8/1/2008,2014-08-01,2014,8
85555,Andhra Pradesh,Hyderabad,6.9,31.9,122.0,219.0,8/1/2008,2014-08-01,2014,8
85556,Andhra Pradesh,Hyderabad,4.2,15.2,59.0,139.0,8/1/2008,2014-08-01,2014,8
85564,Andhra Pradesh,Hyderabad,5.7,21.6,100.0,224.0,8/1/2008,2014-08-01,2014,8
85565,Andhra Pradesh,Hyderabad,5.1,34.6,89.0,353.0,8/2/2008,2014-08-02,2014,8
85566,Andhra Pradesh,Hyderabad,5.2,32.9,110.0,354.0,8/2/2008,2014-08-02,2014,8
85567,Andhra Pradesh,Hyderabad,5.1,14.6,83.0,179.0,8/2/2008,2014-08-02,2014,8
85568,Andhra Pradesh,Hyderabad,5.2,31.6,110.0,351.0,8/3/2008,2014-08-03,2014,8
85569,Andhra Pradesh,Hyderabad,5.1,30.7,121.0,360.0,8/3/2008,2014-08-03,2014,8
85579,Andhra Pradesh,Hyderabad,4.2,14.1,68.0,227.0,8/3/2008,2014-08-03,2014,8
85580,Andhra Pradesh,Hyderabad,4.8,16.6,32.0,204.0,8/3/2008,2014-08-03,2014,8
85603,Andhra Pradesh,Hyderabad,5.4,35.0,96.0,263.0,8/4/2008,2014-08-04,2014,8
85627,Andhra Pradesh,Hyderabad,3.4,20.1,48.0,79.0,8/4/2008,2014-08-04,2014,8
85628,Andhra Pradesh,Hyderabad,5.4,33.4,121.0,344.0,8/4/2008,2014-08-04,2014,8
85629,Andhra Pradesh,Hyderabad,5.8,27.8,112.0,206.0,8/4/2008,2014-08-04,2014,8
85631,Andhra Pradesh,Hyderabad,3.4,19.9,76.0,226.0,8/4/2008,2014-08-04,2014,8
85632,Andhra Pradesh,Hyderabad,5.3,34.8,113.0,325.0,8/5/2008,2014-08-05,2014,8
85633,Andhra Pradesh,Hyderabad,2.8,10.0,54.0,96.0,8/5/2008,2014-08-05,2014,8
85634,Andhra Pradesh,Hyderabad,5.2,33.0,114.0,331.0,8/5/2008,2014-08-05,2014,8
85635,Andhra Pradesh,Hyderabad,8.6,24.4,83.0,189.0,8/5/2008,2014-08-05,2014,8
85636,Andhra Pradesh,Hyderabad,4.9,16.7,55.0,155.0,8/5/2008,2014-08-05,2014,8
85648,Andhra Pradesh,Hyderabad,4.7,17.2,73.0,239.0,8/5/2008,2014-08-05,2014,8
85649,Andhra Pradesh,Hyderabad,5.1,34.3,100.0,293.0,8/6/2008,2014-08-06,2014,8
85650,Andhra Pradesh,Hyderabad,5.2,33.5,107.0,317.0,8/6/2008,2014-08-06,2014,8
85688,Andhra Pradesh,Hyderabad,4.7,16.2,56.0,167.0,8/6/2008,2014-08-06,2014,8
85698,Andhra Pradesh,Hyderabad,5.2,35.5,104.0,307.0,8/7/2008,2014-08-07,2014,8
85735,Andhra Pradesh,Hyderabad,5.1,34.3,108.0,319.0,8/7/2008,2014-08-07,2014,8
85736,Andhra Pradesh,Hyderabad,4.9,16.0,52.0,156.0,8/7/2008,2014-08-07,2014,8
85737,Andhra Pradesh,Hyderabad,5.0,33.2,97.0,271.0,8/8/2008,2014-08-08,2014,8
85784,Andhra Pradesh,Hyderabad,4.999715966727531,25.29017445357932,,227.75253623188416,8/8/2008,2014-08-08,2014,8
85817,Andhra Pradesh,Hyderabad,5.1,34.0,94.0,273.0,8/8/2008,2014-08-08,2014,8
85821,Andhra Pradesh,Hyderabad,4.4,15.5,50.0,137.0,8/8/2008,2014-08-08,2014,8
85822,Andhra Pradesh,Hyderabad,3.3,11.8,29.0,92.0,8/9/2008,2014-08-09,2014,8
85825,Andhra Pradesh,Hyderabad,5.1,32.5,99.0,289.0,8/9/2008,2014-08-09,2014,8
85826,Andhra Pradesh,Hyderabad,9.4,26.3,91.0,154.0,8/9/2008,2014-08-09,2014,8
85827,Andhra Pradesh,Hyderabad,4.8,14.7,54.0,151.0,8/9/2008,2014-08-09,2014,8
85828,Andhra Pradesh,Hyderabad,5.9,17.3,74.0,234.0,8/9/2008,2014-08-09,2014,8
85829,Andhra Pradesh,Hyderabad,5.1,27.8,89.0,249.0,8/10/2008,2014-08-10,2014,8
85830,Andhra Pradesh,Hyderabad,4.8,26.7,87.0,247.0,8/10/2008,2014-08-10,2014,8
85836,Andhra Pradesh,Hyderabad,4.8,14.8,50.0,140.0,8/10/2008,2014-08-10,2014,8
85837,Andhra Pradesh,Hyderabad,5.1,28.5,125.0,364.0,8/11/2008,2014-08-11,2014,8
85838,Andhra Pradesh,Hyderabad,4.9,28.7,113.0,330.0,8/11/2008,2014-08-11,2014,8
85839,Andhra Pradesh,Hyderabad,4.7,14.7,67.0,188.0,8/11/2008,2014-08-11,2014,8
85852,Andhra Pradesh,Hyderabad,5.1,26.7,101.0,289.0,8/12/2008,2014-08-12,2014,8
85853,Andhra Pradesh,Hyderabad,5.0,15.2,43.0,124.0,8/12/2008,2014-08-12,2014,8
85897,Andhra Pradesh,Hyderabad,7.2,28.1,45.0,168.0,8/13/2008,2014-08-13,2014,8
85898,Andhra Pradesh,Hyderabad,5.2,31.2,114.0,330.0,8/13/2008,2014-08-13,2014,8
85909,Andhra Pradesh,Hyderabad,5.5,17.1,31.0,103.0,8/13/2008,2014-08-13,2014,8
85952,Andhra Pradesh,Hyderabad,5.1,34.0,98.0,289.0,8/14/2008,2014-08-14,2014,8
85953,Andhra Pradesh,Hyderabad,5.0,33.7,99.0,285.0,8/14/2008,2014-08-14,2014,8
85954,Andhra Pradesh,Hyderabad,4.9,15.3,50.0,142.0,8/14/2008,2014-08-14,2014,8
85972,Andhra Pradesh,Hyderabad,4.8,15.3,47.0,132.0,8/14/2008,2014-08-14,2014,8
85973,Andhra Pradesh,Hyderabad,5.0,34.5,97.0,277.0,8/16/2008,2014-08-16,2014,8
85974,Andhra Pradesh,Hyderabad,3.7,11.0,21.0,109.0,8/16/2008,2014-08-16,2014,8
85975,Andhra Pradesh,Hyderabad,5.0,34.7,97.0,287.0,8/16/2008,2014-08-16,2014,8
86004,Andhra Pradesh,Hyderabad,5.0,15.8,60.0,165.0,8/16/2008,2014-08-16,2014,8
86016,Andhra Pradesh,Hyderabad,5.2,34.5,116.0,337.0,8/17/2008,2014-08-17,2014,8
86049,Andhra Pradesh,Hyderabad,5.1,33.7,99.0,281.0,8/17/2008,2014-08-17,2014,8
86050,Andhra Pradesh,Hyderabad,4.6,15.7,62.0,175.0,8/17/2008,2014-08-17,2014,8
86051,Andhra Pradesh,Hyderabad,4.2,14.0,55.0,97.0,8/18/2008,2014-08-18,2014,8
86052,Andhra Pradesh,Hyderabad,5.0,34.3,107.0,318.0,8/18/2008,2014-08-18,2014,8
86053,Andhra Pradesh,Hyderabad,6.1,18.6,97.0,321.0,8/18/2008,2014-08-18,2014,8
86054,Andhra Pradesh,Hyderabad,4.1,14.5,55.0,210.0,8/18/2008,2014-08-18,2014,8
86061,Andhra Pradesh,Hyderabad,5.2,35.0,110.0,340.0,8/19/2008,2014-08-19,2014,8
86062,Andhra Pradesh,Hyderabad,4.4,15.1,52.0,144.0,8/19/2008,2014-08-19,2014,8
86063,Andhra Pradesh,Hyderabad,5.0,34.2,102.0,312.0,8/20/2008,2014-08-20,2014,8
86064,Andhra Pradesh,Hyderabad,4.7,14.8,44.0,129.0,8/20/2008,2014-08-20,2014,8
86102,Andhra Pradesh,Hyderabad,4.9,16.3,51.0,83.0,8/21/2008,2014-08-21,2014,8
86103,Andhra Pradesh,Hyderabad,6.7,26.3,67.0,248.0,8/21/2008,2014-08-21,2014,8
86112,Andhra Pradesh,Hyderabad,5.2,34.5,114.0,338.0,8/21/2008,2014-08-21,2014,8
86149,Andhra Pradesh,Hyderabad,5.2,35.0,113.0,330.0,8/21/2008,2014-08-21,2014,8
86150,Andhra Pradesh,Hyderabad,4.1,17.1,51.0,191.0,8/21/2008,2014-08-21,2014,8
86151,Andhra Pradesh,Hyderabad,5.1,33.2,106.0,315.0,8/22/2008,2014-08-22,2014,8
86164,Andhra Pradesh,Hyderabad,4.8,15.0,46.0,138.0,8/22/2008,2014-08-22,2014,8
86165,Andhra Pradesh,Hyderabad,5.2,34.8,114.0,330.0,8/23/2008,2014-08-23,2014,8
86166,Andhra Pradesh,Hyderabad,5.2,34.7,118.0,332.0,8/23/2008,2014-08-23,2014,8
86167,Andhra Pradesh,Hyderabad,4.5,15.3,49.0,133.0,8/23/2008,2014-08-23,2014,8
86194,Andhra Pradesh,Hyderabad,5.0,34.3,106.0,299.0,8/26/2008,2014-08-26,2014,8
86205,Andhra Pradesh,Hyderabad,3.3,12.3,46.0,94.0,8/26/2008,2014-08-26,2014,8
86247,Andhra Pradesh,Hyderabad,4.9,34.3,107.0,299.0,8/26/2008,2014-08-26,2014,8
86248,Andhra Pradesh,Hyderabad,7.3,19.8,65.0,196.0,8/26/2008,2014-08-26,2014,8
86249,Andhra Pradesh,Hyderabad,5.0,15.5,50.0,137.0,8/26/2008,2014-08-26,2014,8
86250,Andhra Pradesh,Hyderabad,5.1,14.5,83.0,149.0,8/26/2008,2014-08-26,2014,8
86251,Andhra Pradesh,Hyderabad,5.2,34.2,114.0,348.0,8/27/2008,2014-08-27,2014,8
86252,Andhra Pradesh,Hyderabad,5.0,34.0,116.0,351.0,8/27/2008,2014-08-27,2014,8
86269,Andhra Pradesh,Hyderabad,4.5,15.6,47.0,142.0,8/27/2008,2014-08-27,2014,8
86270,Andhra Pradesh,Hyderabad,4.9,31.9,110.0,333.0,8/28/2008,2014-08-28,2014,8
86321,Andhra Pradesh,Hyderabad,3.3,9.8,29.0,37.0,8/29/2008,2014-08-29,2014,8
86355,Andhra Pradesh,Hyderabad,8.1,20.0,53.0,149.0,8/29/2008,2014-08-29,2014,8
86356,Andhra Pradesh,Hyderabad,5.5,34.0,109.0,321.0,8/29/2008,2014-08-29,2014,8
86357,Andhra Pradesh,Hyderabad,5.1,34.2,110.0,317.0,8/29/2008,2014-08-29,2014,8
86360,Andhra Pradesh,Hyderabad,4.5,13.7,35.0,126.0,8/29/2008,2014-08-29,2014,8
86361,Andhra Pradesh,Hyderabad,4.8,15.3,49.0,141.0,8/29/2008,2014-08-29,2014,8
86362,Andhra Pradesh,Hyderabad,4.9,31.5,104.0,306.0,8/30/2008,2014-08-30,2014,8
86363,Andhra Pradesh,Hyderabad,5.4,32.3,129.0,346.0,9/1/2008,2014-09-01,2014,9
86364,Andhra Pradesh,Hyderabad,5.2,37.3,137.0,350.0,9/1/2008,2014-09-01,2014,9
86365,Andhra Pradesh,Hyderabad,5.0,16.7,74.0,139.0,9/1/2008,2014-09-01,2014,9
86401,Andhra Pradesh,Hyderabad,5.1,25.5,116.0,362.0,9/2/2008,2014-09-02,2014,9
86422,Andhra Pradesh,Hyderabad,5.0,15.9,72.0,174.0,9/2/2008,2014-09-02,2014,9
86423,Andhra Pradesh,Hyderabad,5.1,30.6,120.0,364.0,9/3/2008,2014-09-03,2014,9
86430,Andhra Pradesh,Hyderabad,5.2,31.8,158.0,385.0,9/3/2008,2014-09-03,2014,9
86446,Andhra Pradesh,Hyderabad,5.0,14.9,52.0,159.0,9/3/2008,2014-09-03,2014,9
86447,Andhra Pradesh,Hyderabad,5.5,37.8,101.0,295.0,9/4/2008,2014-09-04,2014,9
86486,Andhra Pradesh,Hyderabad,5.4,37.5,99.0,273.0,9/4/2008,2014-09-04,2014,9
86487,Andhra Pradesh,Hyderabad,4.7,16.7,76.0,212.0,9/4/2008,2014-09-04,2014,9
86497,Andhra Pradesh,Hyderabad,5.0,34.3,114.0,356.0,9/5/2008,2014-09-05,2014,9
86541,Andhra Pradesh,Hyderabad,5.5,33.7,124.0,357.0,9/5/2008,2014-09-05,2014,9
86542,Andhra Pradesh,Hyderabad,4.7,17.8,71.0,191.0,9/5/2008,2014-09-05,2014,9
86543,Andhra Pradesh,Hyderabad,4.999715966727531,25.29017445357932,46.0,119.0,9/6/2008,2014-09-06,2014,9
86544,Andhra Pradesh,Hyderabad,4.3,17.8,58.0,175.0,9/6/2008,2014-09-06,2014,9
86545,Andhra Pradesh,Hyderabad,5.3,34.4,123.0,352.0,9/6/2008,2014-09-06,2014,9
86546,Andhra Pradesh,Hyderabad,5.3,34.3,125.0,354.0,9/6/2008,2014-09-06,2014,9
86547,Andhra Pradesh,Hyderabad,3.0,15.4,31.0,147.0,9/6/2008,2014-09-06,2014,9
86548,Andhra Pradesh,Hyderabad,4.5,16.7,52.0,151.0,9/6/2008,2014-09-06,2014,9
