,state,location,so2,no2,rspm,spm,date,New Date,year,month
131109,Maharashtra,Navi Mumbai,19.0,51.0,302.0,265.7899391927446,1/3/2011,2017-01-03,2017,1
131110,Maharashtra,Navi Mumbai,20.0,47.0,152.0,265.7899391927446,1/3/2011,2017-01-03,2017,1
131222,Maharashtra,Navi Mumbai,14.0,44.0,67.0,265.7899391927446,1/4/2011,2017-01-04,2017,1
131223,Maharashtra,Navi Mumbai,12.0,38.0,113.0,265.7899391927446,1/4/2011,2017-01-04,2017,1
131349,Maharashtra,Navi Mumbai,13.0,46.0,113.0,265.7899391927446,1/6/2011,2017-01-06,2017,1
131450,Maharashtra,Navi Mumbai,11.0,38.0,51.0,265.7899391927446,1/7/2011,2017-01-07,2017,1
131451,Maharashtra,Navi Mumbai,12.0,42.0,96.0,265.7899391927446,1/7/2011,2017-01-07,2017,1
131566,Maharashtra,Navi Mumbai,9.0,38.0,80.0,265.7899391927446,1/8/2011,2017-01-08,2017,1
131567,Maharashtra,Navi Mumbai,11.0,43.0,29.0,265.7899391927446,1/8/2011,2017-01-08,2017,1
131681,Maharashtra,Navi Mumbai,13.0,32.0,97.0,265.7899391927446,1/9/2011,2017-01-09,2017,1
131682,Maharashtra,Navi Mumbai,11.0,35.0,89.0,265.7899391927446,1/9/2011,2017-01-09,2017,1
131762,Maharashtra,Navi Mumbai,15.0,35.0,105.0,265.7899391927446,1/10/2011,2017-01-10,2017,1
131763,Maharashtra,Navi Mumbai,16.0,43.0,53.0,265.7899391927446,1/10/2011,2017-01-10,2017,1
131851,Maharashtra,Navi Mumbai,17.0,37.0,60.0,265.7899391927446,1/11/2011,2017-01-11,2017,1
131852,Maharashtra,Navi Mumbai,18.0,47.0,195.0,265.7899391927446,1/11/2011,2017-01-11,2017,1
131957,Maharashtra,Navi Mumbai,14.0,43.0,138.0,265.7899391927446,1/12/2011,2017-01-12,2017,1
132081,Maharashtra,Navi Mumbai,11.0,32.0,194.0,265.7899391927446,1/13/2011,2017-01-13,2017,1
132082,Maharashtra,Navi Mumbai,21.0,46.0,357.0,265.7899391927446,1/13/2011,2017-01-13,2017,1
132195,Maharashtra,Navi Mumbai,15.0,39.0,184.0,265.7899391927446,1/14/2011,2017-01-14,2017,1
132196,Maharashtra,Navi Mumbai,17.0,42.0,195.0,265.7899391927446,1/14/2011,2017-01-14,2017,1
132284,Maharashtra,Navi Mumbai,19.0,45.0,165.0,265.7899391927446,1/15/2011,2017-01-15,2017,1
132285,Maharashtra,Navi Mumbai,19.0,40.0,143.0,265.7899391927446,1/15/2011,2017-01-15,2017,1
132427,Maharashtra,Navi Mumbai,13.0,35.0,268.0,265.7899391927446,1/17/2011,2017-01-17,2017,1
132428,Maharashtra,Navi Mumbai,25.0,53.0,322.0,265.7899391927446,1/17/2011,2017-01-17,2017,1
132545,Maharashtra,Navi Mumbai,18.0,41.0,187.0,265.7899391927446,1/18/2011,2017-01-18,2017,1
132546,Maharashtra,Navi Mumbai,20.0,44.0,263.0,265.7899391927446,1/18/2011,2017-01-18,2017,1
132678,Maharashtra,Navi Mumbai,24.0,52.0,94.0,265.7899391927446,1/19/2011,2017-01-19,2017,1
132679,Maharashtra,Navi Mumbai,17.0,42.0,277.0,265.7899391927446,1/19/2011,2017-01-19,2017,1
132798,Maharashtra,Navi Mumbai,15.0,38.0,175.0,265.7899391927446,1/20/2011,2017-01-20,2017,1
132799,Maharashtra,Navi Mumbai,20.0,49.0,283.0,265.7899391927446,1/20/2011,2017-01-20,2017,1
132942,Maharashtra,Navi Mumbai,24.0,51.0,233.0,265.7899391927446,1/21/2011,2017-01-21,2017,1
132943,Maharashtra,Navi Mumbai,12.0,37.0,234.0,265.7899391927446,1/21/2011,2017-01-21,2017,1
133056,Maharashtra,Navi Mumbai,22.0,49.0,163.0,265.7899391927446,1/22/2011,2017-01-22,2017,1
133057,Maharashtra,Navi Mumbai,21.0,45.0,254.0,265.7899391927446,1/22/2011,2017-01-22,2017,1
133191,Maharashtra,Navi Mumbai,10.0,30.0,186.0,265.7899391927446,1/24/2011,2017-01-24,2017,1
133192,Maharashtra,Navi Mumbai,24.0,55.0,339.0,265.7899391927446,1/24/2011,2017-01-24,2017,1
133310,Maharashtra,Navi Mumbai,28.0,55.0,152.0,265.7899391927446,1/25/2011,2017-01-25,2017,1
133311,Maharashtra,Navi Mumbai,15.0,41.0,138.0,265.7899391927446,1/25/2011,2017-01-25,2017,1
133497,Maharashtra,Navi Mumbai,16.0,42.0,205.0,265.7899391927446,1/27/2011,2017-01-27,2017,1
133498,Maharashtra,Navi Mumbai,30.0,63.0,304.0,265.7899391927446,1/27/2011,2017-01-27,2017,1
133623,Maharashtra,Navi Mumbai,23.0,56.0,225.0,265.7899391927446,1/28/2011,2017-01-28,2017,1
133624,Maharashtra,Navi Mumbai,23.0,49.0,235.0,265.7899391927446,1/28/2011,2017-01-28,2017,1
133751,Maharashtra,Navi Mumbai,16.0,43.0,115.0,265.7899391927446,1/29/2011,2017-01-29,2017,1
133752,Maharashtra,Navi Mumbai,18.0,39.0,297.0,265.7899391927446,1/29/2011,2017-01-29,2017,1
133860,Maharashtra,Navi Mumbai,19.0,51.0,293.0,265.7899391927446,1/31/2011,2017-01-31,2017,1
133861,Maharashtra,Navi Mumbai,22.0,54.0,231.0,265.7899391927446,1/31/2011,2017-01-31,2017,1
134003,Maharashtra,Navi Mumbai,18.0,50.0,201.0,265.7899391927446,2/2/2011,2017-02-02,2017,2
134004,Maharashtra,Navi Mumbai,16.0,37.0,193.0,265.7899391927446,2/2/2011,2017-02-02,2017,2
134105,Maharashtra,Navi Mumbai,27.0,59.0,466.0,265.7899391927446,2/3/2011,2017-02-03,2017,2
134106,Maharashtra,Navi Mumbai,17.0,54.0,152.0,265.7899391927446,2/3/2011,2017-02-03,2017,2
134107,Maharashtra,Navi Mumbai,12.0,38.0,191.0,265.7899391927446,2/3/2011,2017-02-03,2017,2
134203,Maharashtra,Navi Mumbai,17.0,41.0,225.0,265.7899391927446,2/4/2011,2017-02-04,2017,2
134311,Maharashtra,Navi Mumbai,30.0,51.0,152.0,265.7899391927446,2/5/2011,2017-02-05,2017,2
134450,Maharashtra,Navi Mumbai,13.0,38.0,179.0,265.7899391927446,2/6/2011,2017-02-06,2017,2
134451,Maharashtra,Navi Mumbai,18.0,56.0,183.0,265.7899391927446,2/6/2011,2017-02-06,2017,2
134563,Maharashtra,Navi Mumbai,16.0,47.0,43.0,265.7899391927446,2/7/2011,2017-02-07,2017,2
134564,Maharashtra,Navi Mumbai,9.0,36.0,30.0,265.7899391927446,2/7/2011,2017-02-07,2017,2
134661,Maharashtra,Navi Mumbai,11.0,36.0,27.0,265.7899391927446,2/8/2011,2017-02-08,2017,2
134662,Maharashtra,Navi Mumbai,9.0,37.0,57.0,265.7899391927446,2/8/2011,2017-02-08,2017,2
134768,Maharashtra,Navi Mumbai,10.0,28.0,85.0,265.7899391927446,2/9/2011,2017-02-09,2017,2
134769,Maharashtra,Navi Mumbai,8.0,27.0,116.0,265.7899391927446,2/9/2011,2017-02-09,2017,2
134926,Maharashtra,Navi Mumbai,19.0,43.0,157.0,265.7899391927446,2/11/2011,2017-02-11,2017,2
134927,Maharashtra,Navi Mumbai,14.0,39.0,126.0,265.7899391927446,2/11/2011,2017-02-11,2017,2
135052,Maharashtra,Navi Mumbai,10.0,36.0,114.0,265.7899391927446,2/12/2011,2017-02-12,2017,2
135053,Maharashtra,Navi Mumbai,18.0,37.0,162.0,265.7899391927446,2/12/2011,2017-02-12,2017,2
135201,Maharashtra,Navi Mumbai,11.0,34.0,208.0,265.7899391927446,2/14/2011,2017-02-14,2017,2
135202,Maharashtra,Navi Mumbai,33.0,60.0,288.0,265.7899391927446,2/14/2011,2017-02-14,2017,2
135320,Maharashtra,Navi Mumbai,22.0,46.0,122.0,265.7899391927446,2/15/2011,2017-02-15,2017,2
135321,Maharashtra,Navi Mumbai,17.0,44.0,131.0,265.7899391927446,2/15/2011,2017-02-15,2017,2
135429,Maharashtra,Navi Mumbai,22.0,48.0,76.0,265.7899391927446,2/16/2011,2017-02-16,2017,2
135430,Maharashtra,Navi Mumbai,14.0,38.0,106.0,265.7899391927446,2/16/2011,2017-02-16,2017,2
135539,Maharashtra,Navi Mumbai,14.0,37.0,234.0,265.7899391927446,2/17/2011,2017-02-17,2017,2
135540,Maharashtra,Navi Mumbai,26.0,63.0,239.0,265.7899391927446,2/17/2011,2017-02-17,2017,2
135686,Maharashtra,Navi Mumbai,30.0,63.0,120.0,265.7899391927446,2/18/2011,2017-02-18,2017,2
135687,Maharashtra,Navi Mumbai,21.0,47.0,132.0,265.7899391927446,2/18/2011,2017-02-18,2017,2
135766,Maharashtra,Navi Mumbai,25.0,59.0,71.0,265.7899391927446,2/19/2011,2017-02-19,2017,2
135767,Maharashtra,Navi Mumbai,17.0,44.0,211.0,265.7899391927446,2/19/2011,2017-02-19,2017,2
135891,Maharashtra,Navi Mumbai,10.0,41.0,213.0,265.7899391927446,2/21/2011,2017-02-21,2017,2
135892,Maharashtra,Navi Mumbai,23.0,51.0,329.0,265.7899391927446,2/21/2011,2017-02-21,2017,2
136032,Maharashtra,Navi Mumbai,26.0,52.0,134.0,265.7899391927446,2/22/2011,2017-02-22,2017,2
136033,Maharashtra,Navi Mumbai,24.0,55.0,189.0,265.7899391927446,2/22/2011,2017-02-22,2017,2
136167,Maharashtra,Navi Mumbai,19.0,51.0,98.0,265.7899391927446,2/23/2011,2017-02-23,2017,2
136168,Maharashtra,Navi Mumbai,20.0,51.0,141.0,265.7899391927446,2/23/2011,2017-02-23,2017,2
136282,Maharashtra,Navi Mumbai,18.0,49.0,199.0,265.7899391927446,2/24/2011,2017-02-24,2017,2
136283,Maharashtra,Navi Mumbai,31.0,66.0,247.0,265.7899391927446,2/24/2011,2017-02-24,2017,2
136422,Maharashtra,Navi Mumbai,31.0,64.0,175.0,265.7899391927446,2/25/2011,2017-02-25,2017,2
136423,Maharashtra,Navi Mumbai,15.0,39.0,297.0,265.7899391927446,2/25/2011,2017-02-25,2017,2
136530,Maharashtra,Navi Mumbai,24.0,55.0,74.0,265.7899391927446,2/26/2011,2017-02-26,2017,2
136531,Maharashtra,Navi Mumbai,24.0,55.0,156.0,265.7899391927446,2/26/2011,2017-02-26,2017,2
136644,Maharashtra,Navi Mumbai,13.0,38.0,213.0,265.7899391927446,2/28/2011,2017-02-28,2017,2
136645,Maharashtra,Navi Mumbai,34.0,64.0,232.0,265.7899391927446,2/28/2011,2017-02-28,2017,2
136771,Maharashtra,Navi Mumbai,12.0,30.0,225.0,265.7899391927446,3/1/2011,2017-03-01,2017,3
136772,Maharashtra,Navi Mumbai,19.0,41.0,249.0,265.7899391927446,3/1/2011,2017-03-01,2017,3
136886,Maharashtra,Navi Mumbai,16.0,40.0,167.0,265.7899391927446,3/2/2011,2017-03-02,2017,3
137027,Maharashtra,Navi Mumbai,18.0,47.0,284.0,265.7899391927446,3/3/2011,2017-03-03,2017,3
137028,Maharashtra,Navi Mumbai,29.0,68.0,180.0,265.7899391927446,3/3/2011,2017-03-03,2017,3
137183,Maharashtra,Navi Mumbai,21.0,54.0,50.0,265.7899391927446,3/5/2011,2017-03-05,2017,3
137184,Maharashtra,Navi Mumbai,17.0,54.0,100.0,265.7899391927446,3/5/2011,2017-03-05,2017,3
137311,Maharashtra,Navi Mumbai,12.0,34.0,22.0,265.7899391927446,3/6/2011,2017-03-06,2017,3
137312,Maharashtra,Navi Mumbai,17.0,48.0,58.0,265.7899391927446,3/6/2011,2017-03-06,2017,3
137449,Maharashtra,Navi Mumbai,11.0,35.0,27.0,265.7899391927446,3/8/2011,2017-03-08,2017,3
137450,Maharashtra,Navi Mumbai,7.0,30.0,78.0,265.7899391927446,3/8/2011,2017-03-08,2017,3
137558,Maharashtra,Navi Mumbai,13.0,32.0,64.0,265.7899391927446,3/9/2011,2017-03-09,2017,3
137559,Maharashtra,Navi Mumbai,8.0,24.0,32.0,265.7899391927446,3/9/2011,2017-03-09,2017,3
137685,Maharashtra,Navi Mumbai,12.0,33.0,114.0,265.7899391927446,3/10/2011,2017-03-10,2017,3
137686,Maharashtra,Navi Mumbai,20.0,45.0,90.0,265.7899391927446,3/10/2011,2017-03-10,2017,3
137803,Maharashtra,Navi Mumbai,13.0,31.0,119.0,265.7899391927446,3/11/2011,2017-03-11,2017,3
137804,Maharashtra,Navi Mumbai,23.0,49.0,135.0,265.7899391927446,3/11/2011,2017-03-11,2017,3
137918,Maharashtra,Navi Mumbai,16.0,43.0,148.0,265.7899391927446,3/12/2011,2017-03-12,2017,3
137919,Maharashtra,Navi Mumbai,17.0,41.0,119.0,265.7899391927446,3/12/2011,2017-03-12,2017,3
138053,Maharashtra,Navi Mumbai,19.0,45.0,237.0,265.7899391927446,3/14/2011,2017-03-14,2017,3
138054,Maharashtra,Navi Mumbai,33.0,65.0,402.0,265.7899391927446,3/14/2011,2017-03-14,2017,3
138197,Maharashtra,Navi Mumbai,14.0,42.0,235.0,265.7899391927446,3/15/2011,2017-03-15,2017,3
138198,Maharashtra,Navi Mumbai,19.0,50.0,163.0,265.7899391927446,3/15/2011,2017-03-15,2017,3
138305,Maharashtra,Navi Mumbai,14.0,46.0,112.0,265.7899391927446,3/16/2011,2017-03-16,2017,3
138306,Maharashtra,Navi Mumbai,19.0,48.0,247.0,265.7899391927446,3/16/2011,2017-03-16,2017,3
138442,Maharashtra,Navi Mumbai,10.0,41.0,235.0,265.7899391927446,3/17/2011,2017-03-17,2017,3
138443,Maharashtra,Navi Mumbai,26.0,60.0,166.0,265.7899391927446,3/17/2011,2017-03-17,2017,3
138568,Maharashtra,Navi Mumbai,24.0,51.0,174.0,265.7899391927446,3/18/2011,2017-03-18,2017,3
138569,Maharashtra,Navi Mumbai,15.0,45.0,235.0,265.7899391927446,3/18/2011,2017-03-18,2017,3
138660,Maharashtra,Navi Mumbai,23.0,59.0,62.0,265.7899391927446,3/19/2011,2017-03-19,2017,3
138661,Maharashtra,Navi Mumbai,21.0,57.0,139.0,265.7899391927446,3/19/2011,2017-03-19,2017,3
138767,Maharashtra,Navi Mumbai,21.0,49.0,79.0,265.7899391927446,3/21/2011,2017-03-21,2017,3
138768,Maharashtra,Navi Mumbai,30.0,55.0,236.0,265.7899391927446,3/21/2011,2017-03-21,2017,3
138893,Maharashtra,Navi Mumbai,21.0,47.0,220.0,265.7899391927446,3/22/2011,2017-03-22,2017,3
138894,Maharashtra,Navi Mumbai,24.0,57.0,201.0,265.7899391927446,3/22/2011,2017-03-22,2017,3
139017,Maharashtra,Navi Mumbai,19.0,41.0,59.0,265.7899391927446,3/23/2011,2017-03-23,2017,3
139018,Maharashtra,Navi Mumbai,24.0,54.0,90.0,265.7899391927446,3/23/2011,2017-03-23,2017,3
139113,Maharashtra,Navi Mumbai,25.0,53.0,166.0,265.7899391927446,3/24/2011,2017-03-24,2017,3
139114,Maharashtra,Navi Mumbai,27.0,64.0,246.0,265.7899391927446,3/24/2011,2017-03-24,2017,3
139244,Maharashtra,Navi Mumbai,23.0,53.0,95.0,265.7899391927446,3/25/2011,2017-03-25,2017,3
139245,Maharashtra,Navi Mumbai,13.0,40.0,106.0,265.7899391927446,3/25/2011,2017-03-25,2017,3
139355,Maharashtra,Navi Mumbai,24.0,61.0,94.0,265.7899391927446,3/26/2011,2017-03-26,2017,3
139356,Maharashtra,Navi Mumbai,18.0,51.0,91.0,265.7899391927446,3/26/2011,2017-03-26,2017,3
139490,Maharashtra,Navi Mumbai,15.0,47.0,196.0,265.7899391927446,3/28/2011,2017-03-28,2017,3
139491,Maharashtra,Navi Mumbai,31.0,56.0,312.0,265.7899391927446,3/28/2011,2017-03-28,2017,3
139633,Maharashtra,Navi Mumbai,20.0,45.0,181.0,265.7899391927446,3/29/2011,2017-03-29,2017,3
139634,Maharashtra,Navi Mumbai,18.0,43.0,157.0,265.7899391927446,3/29/2011,2017-03-29,2017,3
139747,Maharashtra,Navi Mumbai,21.0,47.0,263.0,265.7899391927446,3/30/2011,2017-03-30,2017,3
139748,Maharashtra,Navi Mumbai,15.0,43.0,220.0,265.7899391927446,3/30/2011,2017-03-30,2017,3
139855,Maharashtra,Navi Mumbai,23.0,51.0,264.0,265.7899391927446,3/31/2011,2017-03-31,2017,3
139856,Maharashtra,Navi Mumbai,28.0,60.0,242.0,265.7899391927446,3/31/2011,2017-03-31,2017,3
139971,Maharashtra,Navi Mumbai,21.0,45.0,102.0,265.7899391927446,4/1/2011,2017-04-01,2017,4
139972,Maharashtra,Navi Mumbai,14.0,31.0,168.0,265.7899391927446,4/1/2011,2017-04-01,2017,4
140097,Maharashtra,Navi Mumbai,24.0,54.0,178.0,265.7899391927446,4/2/2011,2017-04-02,2017,4
140098,Maharashtra,Navi Mumbai,19.0,41.0,180.0,265.7899391927446,4/2/2011,2017-04-02,2017,4
140226,Maharashtra,Navi Mumbai,22.0,45.0,129.0,265.7899391927446,4/3/2011,2017-04-03,2017,4
140227,Maharashtra,Navi Mumbai,17.0,49.0,141.0,265.7899391927446,4/3/2011,2017-04-03,2017,4
140342,Maharashtra,Navi Mumbai,18.0,47.0,101.0,265.7899391927446,4/4/2011,2017-04-04,2017,4
140343,Maharashtra,Navi Mumbai,25.0,56.0,242.0,265.7899391927446,4/4/2011,2017-04-04,2017,4
140461,Maharashtra,Navi Mumbai,24.0,54.0,97.0,265.7899391927446,4/5/2011,2017-04-05,2017,4
140462,Maharashtra,Navi Mumbai,18.0,51.0,208.0,265.7899391927446,4/5/2011,2017-04-05,2017,4
140560,Maharashtra,Navi Mumbai,12.0,39.0,70.0,265.7899391927446,4/6/2011,2017-04-06,2017,4
140676,Maharashtra,Navi Mumbai,9.0,31.0,100.0,265.7899391927446,4/7/2011,2017-04-07,2017,4
140677,Maharashtra,Navi Mumbai,18.0,50.0,73.0,265.7899391927446,4/7/2011,2017-04-07,2017,4
140817,Maharashtra,Navi Mumbai,11.0,36.0,52.0,265.7899391927446,4/8/2011,2017-04-08,2017,4
140818,Maharashtra,Navi Mumbai,9.0,38.0,22.0,265.7899391927446,4/8/2011,2017-04-08,2017,4
140973,Maharashtra,Navi Mumbai,22.0,48.0,196.0,265.7899391927446,4/10/2011,2017-04-10,2017,4
140974,Maharashtra,Navi Mumbai,16.0,33.0,82.0,265.7899391927446,4/10/2011,2017-04-10,2017,4
141107,Maharashtra,Navi Mumbai,15.0,32.0,134.0,265.7899391927446,4/11/2011,2017-04-11,2017,4
141108,Maharashtra,Navi Mumbai,22.0,45.0,158.0,265.7899391927446,4/11/2011,2017-04-11,2017,4
141250,Maharashtra,Navi Mumbai,15.0,40.0,424.0,265.7899391927446,4/13/2011,2017-04-13,2017,4
141340,Maharashtra,Navi Mumbai,17.0,50.0,99.0,265.7899391927446,4/14/2011,2017-04-14,2017,4
141341,Maharashtra,Navi Mumbai,18.0,44.0,234.0,265.7899391927446,4/14/2011,2017-04-14,2017,4
141431,Maharashtra,Navi Mumbai,26.0,64.0,148.0,265.7899391927446,4/15/2011,2017-04-15,2017,4
141432,Maharashtra,Navi Mumbai,24.0,52.0,74.0,265.7899391927446,4/15/2011,2017-04-15,2017,4
141532,Maharashtra,Navi Mumbai,12.0,42.0,195.0,265.7899391927446,4/16/2011,2017-04-16,2017,4
141658,Maharashtra,Navi Mumbai,22.0,53.0,81.0,265.7899391927446,4/18/2011,2017-04-18,2017,4
141659,Maharashtra,Navi Mumbai,22.0,52.0,272.0,265.7899391927446,4/18/2011,2017-04-18,2017,4
141785,Maharashtra,Navi Mumbai,32.0,60.0,87.0,265.7899391927446,4/19/2011,2017-04-19,2017,4
141786,Maharashtra,Navi Mumbai,26.0,53.0,179.0,265.7899391927446,4/19/2011,2017-04-19,2017,4
141927,Maharashtra,Navi Mumbai,18.0,44.0,321.0,265.7899391927446,4/20/2011,2017-04-20,2017,4
142058,Maharashtra,Navi Mumbai,7.0,41.0,135.0,265.7899391927446,4/21/2011,2017-04-21,2017,4
142059,Maharashtra,Navi Mumbai,34.0,66.0,297.0,265.7899391927446,4/21/2011,2017-04-21,2017,4
142163,Maharashtra,Navi Mumbai,25.0,58.0,86.0,265.7899391927446,4/22/2011,2017-04-22,2017,4
142164,Maharashtra,Navi Mumbai,20.0,52.0,116.0,265.7899391927446,4/22/2011,2017-04-22,2017,4
142248,Maharashtra,Navi Mumbai,13.0,47.0,143.0,265.7899391927446,4/23/2011,2017-04-23,2017,4
142408,Maharashtra,Navi Mumbai,21.0,52.0,209.0,265.7899391927446,4/25/2011,2017-04-25,2017,4
142409,Maharashtra,Navi Mumbai,21.0,49.0,139.0,265.7899391927446,4/25/2011,2017-04-25,2017,4
142539,Maharashtra,Navi Mumbai,22.0,50.0,59.0,265.7899391927446,4/26/2011,2017-04-26,2017,4
142540,Maharashtra,Navi Mumbai,19.0,45.0,85.0,265.7899391927446,4/26/2011,2017-04-26,2017,4
142673,Maharashtra,Navi Mumbai,22.0,51.0,152.0,265.7899391927446,4/27/2011,2017-04-27,2017,4
142788,Maharashtra,Navi Mumbai,19.0,56.0,181.0,265.7899391927446,4/28/2011,2017-04-28,2017,4
142789,Maharashtra,Navi Mumbai,28.0,64.0,133.0,265.7899391927446,4/28/2011,2017-04-28,2017,4
142924,Maharashtra,Navi Mumbai,8.0,41.0,41.0,265.7899391927446,4/29/2011,2017-04-29,2017,4
142925,Maharashtra,Navi Mumbai,14.0,41.0,122.0,265.7899391927446,4/29/2011,2017-04-29,2017,4
143017,Maharashtra,Navi Mumbai,20.0,51.0,83.0,265.7899391927446,4/30/2011,2017-04-30,2017,4
143114,Maharashtra,Navi Mumbai,21.0,44.0,186.0,265.7899391927446,5/1/2011,2017-05-01,2017,5
143115,Maharashtra,Navi Mumbai,16.0,36.0,187.0,265.7899391927446,5/1/2011,2017-05-01,2017,5
143236,Maharashtra,Navi Mumbai,21.0,47.0,224.0,265.7899391927446,5/2/2011,2017-05-02,2017,5
143237,Maharashtra,Navi Mumbai,15.0,41.0,209.0,265.7899391927446,5/2/2011,2017-05-02,2017,5
143329,Maharashtra,Navi Mumbai,13.0,41.0,53.0,265.7899391927446,5/3/2011,2017-05-03,2017,5
143330,Maharashtra,Navi Mumbai,21.0,50.0,121.0,265.7899391927446,5/3/2011,2017-05-03,2017,5
143440,Maharashtra,Navi Mumbai,25.0,53.0,72.0,265.7899391927446,5/4/2011,2017-05-04,2017,5
143441,Maharashtra,Navi Mumbai,15.0,40.0,82.0,265.7899391927446,5/4/2011,2017-05-04,2017,5
143588,Maharashtra,Navi Mumbai,33.0,66.0,196.0,265.7899391927446,5/5/2011,2017-05-05,2017,5
143763,Maharashtra,Navi Mumbai,13.0,45.0,52.0,265.7899391927446,5/7/2011,2017-05-07,2017,5
143764,Maharashtra,Navi Mumbai,10.0,30.0,85.0,265.7899391927446,5/7/2011,2017-05-07,2017,5
143881,Maharashtra,Navi Mumbai,8.0,32.0,47.0,265.7899391927446,5/8/2011,2017-05-08,2017,5
143882,Maharashtra,Navi Mumbai,11.0,31.0,91.0,265.7899391927446,5/8/2011,2017-05-08,2017,5
144002,Maharashtra,Navi Mumbai,8.0,25.0,122.0,265.7899391927446,5/9/2011,2017-05-09,2017,5
144003,Maharashtra,Navi Mumbai,15.0,44.0,111.0,265.7899391927446,5/9/2011,2017-05-09,2017,5
144116,Maharashtra,Navi Mumbai,18.0,42.0,95.0,265.7899391927446,5/10/2011,2017-05-10,2017,5
144117,Maharashtra,Navi Mumbai,13.0,30.0,68.0,265.7899391927446,5/10/2011,2017-05-10,2017,5
144190,Maharashtra,Navi Mumbai,23.0,48.0,86.0,265.7899391927446,5/11/2011,2017-05-11,2017,5
144191,Maharashtra,Navi Mumbai,11.0,28.0,239.0,265.7899391927446,5/11/2011,2017-05-11,2017,5
144299,Maharashtra,Navi Mumbai,15.0,47.0,267.0,265.7899391927446,5/12/2011,2017-05-12,2017,5
144300,Maharashtra,Navi Mumbai,17.0,55.0,136.0,265.7899391927446,5/12/2011,2017-05-12,2017,5
144422,Maharashtra,Navi Mumbai,24.0,55.0,47.0,265.7899391927446,5/13/2011,2017-05-13,2017,5
144423,Maharashtra,Navi Mumbai,22.0,53.0,98.0,265.7899391927446,5/13/2011,2017-05-13,2017,5
144514,Maharashtra,Navi Mumbai,21.0,59.0,50.0,265.7899391927446,5/14/2011,2017-05-14,2017,5
144515,Maharashtra,Navi Mumbai,13.0,50.0,56.0,265.7899391927446,5/14/2011,2017-05-14,2017,5
144652,Maharashtra,Navi Mumbai,18.0,49.0,225.0,265.7899391927446,5/16/2011,2017-05-16,2017,5
144770,Maharashtra,Navi Mumbai,31.0,63.0,78.0,265.7899391927446,5/17/2011,2017-05-17,2017,5
144771,Maharashtra,Navi Mumbai,16.0,47.0,113.0,265.7899391927446,5/17/2011,2017-05-17,2017,5
144896,Maharashtra,Navi Mumbai,17.0,52.0,61.0,265.7899391927446,5/18/2011,2017-05-18,2017,5
144897,Maharashtra,Navi Mumbai,20.0,59.0,107.0,265.7899391927446,5/18/2011,2017-05-18,2017,5
145031,Maharashtra,Navi Mumbai,24.0,60.0,76.0,265.7899391927446,5/19/2011,2017-05-19,2017,5
145155,Maharashtra,Navi Mumbai,23.0,52.0,67.0,265.7899391927446,5/20/2011,2017-05-20,2017,5
145156,Maharashtra,Navi Mumbai,13.0,49.0,112.0,265.7899391927446,5/20/2011,2017-05-20,2017,5
145273,Maharashtra,Navi Mumbai,15.0,41.0,40.0,265.7899391927446,5/21/2011,2017-05-21,2017,5
145274,Maharashtra,Navi Mumbai,26.0,58.0,111.0,265.7899391927446,5/21/2011,2017-05-21,2017,5
145424,Maharashtra,Navi Mumbai,27.0,64.0,191.0,265.7899391927446,5/23/2011,2017-05-23,2017,5
145558,Maharashtra,Navi Mumbai,25.0,60.0,32.0,265.7899391927446,5/24/2011,2017-05-24,2017,5
145559,Maharashtra,Navi Mumbai,19.0,54.0,111.0,265.7899391927446,5/24/2011,2017-05-24,2017,5
145691,Maharashtra,Navi Mumbai,20.0,49.0,41.0,265.7899391927446,5/25/2011,2017-05-25,2017,5
145692,Maharashtra,Navi Mumbai,18.0,48.0,110.0,265.7899391927446,5/25/2011,2017-05-25,2017,5
145826,Maharashtra,Navi Mumbai,19.0,56.0,235.0,265.7899391927446,5/26/2011,2017-05-26,2017,5
145946,Maharashtra,Navi Mumbai,19.0,48.0,74.0,265.7899391927446,5/27/2011,2017-05-27,2017,5
145947,Maharashtra,Navi Mumbai,22.0,56.0,97.0,265.7899391927446,5/27/2011,2017-05-27,2017,5
146053,Maharashtra,Navi Mumbai,16.0,47.0,49.0,265.7899391927446,5/28/2011,2017-05-28,2017,5
146054,Maharashtra,Navi Mumbai,16.0,45.0,143.0,265.7899391927446,5/28/2011,2017-05-28,2017,5
146205,Maharashtra,Navi Mumbai,25.0,61.0,219.0,265.7899391927446,5/30/2011,2017-05-30,2017,5
146307,Maharashtra,Navi Mumbai,22.0,46.0,85.0,265.7899391927446,5/31/2011,2017-05-31,2017,5
146308,Maharashtra,Navi Mumbai,15.0,47.0,55.0,265.7899391927446,5/31/2011,2017-05-31,2017,5
146432,Maharashtra,Navi Mumbai,17.0,41.0,240.0,265.7899391927446,6/1/2011,2017-06-01,2017,6
146433,Maharashtra,Navi Mumbai,23.0,48.0,164.0,265.7899391927446,6/1/2011,2017-06-01,2017,6
146621,Maharashtra,Navi Mumbai,19.0,48.0,79.0,265.7899391927446,6/4/2011,2017-06-04,2017,6
146729,Maharashtra,Navi Mumbai,29.0,61.0,167.0,265.7899391927446,6/5/2011,2017-06-05,2017,6
146730,Maharashtra,Navi Mumbai,21.0,50.0,44.0,265.7899391927446,6/5/2011,2017-06-05,2017,6
